drugbank_id	mesh_id
DB05340	C536315
DB05343	D002545
DB05344	D005128
DB05344	D007239
DB05344	D008268
DB05344	D012164
DB05345	D007319
DB05346	D010003
DB05346	D010146
DB05351	C535737
DB05351	D006356
DB05351	D005764
DB05351	D005764
DB05352	D000686
DB05353	D008113
DB05361	D002318
DB05361	D013927
DB05361	D054556
DB05362	D013927
DB05362	D054556
DB05363	D001714
DB05364	D010146
DB05367	D002318
DB05367	D006973
DB05367	D006976
DB05368	D006967
DB05369	D010146
DB05371	D006816
DB05371	D012559
DB05371	D011618
DB05374	D001932
DB05377	D009181
DB05380	D009101
DB05382	D001941
DB05382	D010146
DB05383	D003928
DB05387	D007680
DB05387	D008175
DB05387	D008268
DB05387	D009101
DB05387	D011471
DB05387	D011565
DB05387	D011565
DB05389	D000163
DB05389	D000163
DB05389	D017088
DB05389	D002277
DB05389	D015658
DB05389	D007249
DB05390	D008175
DB05391	D016491
DB05393	D001943
DB05393	D008175
DB05393	D010051
DB05394	D001932
DB05395	D043183
DB05395	D043183
DB05395	D009765
DB05396	D008107,D006505
DB05398	D015658
DB05399	D050197
DB05399	D003324
DB05399	D003924
DB05400	D006558
DB05400	D015658
DB05400	D008107,D006505
DB05400	D007251
DB05400	D008288
DB05400	D008545
DB05400	D014777
DB05403	D001249
DB05403	D010300
DB05404	D005764
DB05404	D005764
DB05405	D008107,D006505
DB05406	D011471
DB05407	D006333
DB05407	D006973
DB05407	D006976
DB05408	D008107,D006505
DB05408	D008107
DB05409	D010146
DB05410	D003876
DB05411	D002277
DB05412	D010146
DB05412	D001172
DB05413	D000163
DB05413	D000163
DB05413	D017088
DB05413	D015658
DB05414	D001943
DB05415	D003424
DB05415	D015212
DB05415	D007680
DB05415	D007938
DB05415	D011471
DB05416	D006949
DB05417	D014029
DB05418	D001008
DB05418	D005767
DB05419	D012893
DB05420	D001749
DB05420	D008223
DB05420	D009101
DB05420	D011471
DB05421	D001249
DB05421	D043183
DB05421	D043183
DB05422	D052018,D002032
DB05422	D009771
DB05424	D001943
DB05424	D008175
DB05426	D002277
DB05426	D008175
DB05426	D014456
DB05427	D008545
DB05428	D001932
DB05428	D002277
DB05428	D008175
DB05428	D008223
DB05430	D016491
DB05431	D001249
DB05431	D029424
DB05431	D029424
DB05432	D003704
DB05432	D010300
DB05432	D012559
DB05432	D011618
DB05432	D020521
DB05433	D006333
DB05433	D003924
DB05434	D008223
DB05434	D008545
DB05437	D015179
DB05438	D007938
DB05439	D011471
DB05440	D001249
DB05440	D003876
DB05440	D003876
DB05441	D001249
DB05441	D003876
DB05442	D001249
DB05442	D003424
DB05443	D010146
DB05443	D001172
DB05443	D010146
DB05443	D018330
DB05444	D050197
DB05444	D014652
DB05445	D014029
DB05446	D001327
DB05446	D020521
DB05446	D013927
DB05448	D002277
DB05448	D013274
DB05448	D010190
DB05449	D006949
DB05449	D002277
DB05450	D000544
DB05450	D010300
DB05450	D019636
DB05451	D002277
DB05451	D003424
DB05451	D015212
DB05451	D010003
DB05451	C536315
DB05452	D000856,D000855
DB05452	D015431
DB05452	D001068
DB05452	D000163
DB05454	D000544
DB05454	D010300
DB05455	D002318
DB05455	D007177
DB05455	D007010
DB05456	D050197
DB05456	D003324
DB05456	D014652
DB05457	D013274
DB05458	D000544
DB05458	D001289
DB05458	D012559
DB05458	D011618
DB05459	D001327
DB05459	D003424
DB05459	D009103
DB05459	D011565
DB05459	D011565
DB05459	D001172
DB05460	D009190
DB05461	D016491
DB05461	D011928
DB05462	D001932
DB05462	D005910
DB05462	D005909
DB05462	D001254
DB05462	D018316
DB05463	D015179
DB05463	D008107,D006505
DB05463	D008223
DB05463	D008228
DB05463	D006509
DB05463	D016393
DB05464	D003920
DB05464	D009081
DB05465	D007938
DB05467	D004646
DB05468	D001249
DB05469	D014549
DB05470	D003324
DB05470	D007249
DB05470	D001172
DB05471	D001327
DB05471	D002277
DB05471	D008223
DB05471	D008228
DB05472	D008107,D006505
DB05473	D012467
DB05473	D012798
DB05474	D007249
DB05474	D001172
DB05474	D015212
DB05474	D011565
DB05475	D008107,D006505
DB05475	D014376
DB05477	D002277
DB05477	D010051
DB05478	D008107,D006505
DB05479	C536777,D002177
DB05479	D014627
DB05480	D000740
DB05481	C566273
DB05481	D003876
DB05481	D029424
DB05481	D029424
DB05482	D015179
DB05483	D000152
DB05483	D006560
DB05483	D006560
DB05483	D012749
DB05484	D001327
DB05484	D007249
DB05485	D001943
DB05485	D002277
DB05485	D008545
DB05485	D010051
DB05487	D001932
DB05487	D001943
DB05489	D010051
DB05490	D003924
DB05491	D001932
DB05491	D002277
DB05492	D010146
DB05493	D011470
DB05494	D007938
DB05494	D008545
DB05495	D010003
DB05496	D003922
DB05496	D011565
DB05496	D011565
DB05498	D014549
DB05500	D002277
DB05500	D007938
DB05500	D008223
DB05500	D009101
DB05500	D010190
DB05501	D015658
DB05502	D007938
DB05505	D016491
DB05506	D003924
DB05507	D007249
DB05507	D011565
DB05507	D011565
DB05511	D002277
DB05511	D005128
DB05511	D011565
DB05511	D011565
DB05511	D001172
DB05511	D003424
DB05511	D005767
DB05512	D001327
DB05512	D011565
DB05512	D011565
DB05512	D001172
DB05513	D002277
DB05513	D009101
DB05513	D001172
DB05514	D003550
DB05516	D001327
DB05516	D012874
DB05516	D010900
DB05518	D003924
DB05519	D001145
DB05519	D001281
DB05520	D000544
DB05524	D015179
DB05524	D008175
DB05525	D016491
DB05528	D006938
DB05530	D008107,D006505
DB05530	D014777
DB05531	D055623
DB05531	D001943
DB05531	D008113
DB05531	D008545
DB05531	D011565
DB05531	D011565
DB05532	D015658
DB05540	D001932
DB05540	D002277
DB05542	D005764
DB05542	D005764
DB05542	D018589
DB05545	D010003
DB05545	D001172
DB05549	D001932
DB05549	D002318
DB05549	D009203
DB05550	D008223
DB05552	D000799
DB05552	D009203
DB05553	D003324
DB05553	D013927
DB05555	D001249
DB05559	D003876
DB05559	D007249
DB05559	D012874
DB05559	D010900
DB05560	D009203
DB05562	D001008
DB05565	D000544
DB05580	D008223
DB05580	D001172
DB05584	D013119
DB05585	D001932
DB05585	D008175
DB05585	D008545
DB05586	D000544
DB05586	D012559
DB05586	D011618
DB05590	D001249
DB05592	D001943
DB05594	D013274
DB05595	D010051
DB05596	D000544
DB05596	D000647
DB05599	D003324
DB05599	D016491
DB05606	D007938
DB05607	D029424
DB05607	D029424
DB05607	D006976
DB05608	D001943
DB05608	D007938
DB05608	D008175
DB05611	D003424
DB05611	D011565
DB05611	D011565
DB05616	D007249
DB05616	D011565
DB05616	D011565
DB05616	D001172
DB05620	D008107,D006505
DB05624	D011470
DB05624	D004715
DB05624	D011471
DB05625	D002277
DB05625	D008175
DB05625	D012509
DB05626	D013274
DB05626	D008175
DB05626	D009101
DB05630	D011528
DB05630	D007896
DB05630	D002277
DB05631	D002318
DB05631	D003924
DB05638	D014777
DB05642	D000544
DB05642	C565627,D003967
DB05642	D005767
DB05642	D010900
DB05642	D043183
DB05642	D043183
DB05643	D002277
DB05643	D006258
DB05644	D015658
DB05645	D001327
DB05645	D003922
DB05645	D005767
DB05645	D010900
DB05649	D020521
DB05650	D002386
DB05650	D005128
DB05650	D007239
DB05650	D005901
DB05650	D008268
DB05652	D011565
DB05652	D011565
DB05656	D008223
DB05656	D008228
DB05659	D001424
DB05659	D001991
DB05659	D010033
DB05660	D034381
DB05662	D005128
DB05667	D003924
DB05668	D002277
DB05668	D008223
DB05668	D012509
DB05671	D010510
DB05675	D002318
DB05675	D013927
DB05676	D015535
DB05676	D019226
DB05676	D001528
DB05678	D006949
DB05679	D015535
DB05679	D003424
DB05679	C536315
DB05680	D055623
DB05680	D012874
DB05680	D010900
DB05683	D017202
DB05685	D015427
DB05685	D009203
DB05686	D018290
DB05686	D002277
DB05686	D012878
DB05687	D012559
DB05687	D011618
DB05688	D010510
DB05688	D001172
DB05695	D010024
DB05698	D010190
DB05705	D000690
DB05705	D000690
DB05706	D001943
DB05706	D002277
DB05708	D000544
DB05708	D012559
DB05708	D011618
DB05712	D013927
DB05713	D013927
DB05713	D054556
DB05714	D013927
DB05719	D008545
DB05721	D007319
DB05722	D008223
DB05722	D008268
DB05722	D011471
DB05723	D000437
DB05724	D010146
DB05730	D001172
DB05732	D010024
DB05735	D001424
DB05735	D012874
DB05735	D010900
DB05735	D001424
DB05736	D010024
DB05737	D050197
DB05737	D003324
DB05738	D003876
DB05739	D006973
DB05740	D009103
DB05740	D010146
DB05741	D007938
DB05742	D015658
DB05744	D001172
DB05746	D005901
DB05746	D009798
DB05747	D018290
DB05747	D002277
DB05747	D014777
DB05749	D008599
DB05750	D000544
DB05750	D009765
DB05750	D012559
DB05750	D011618
DB05751	D006967
DB05751	D001249
DB05752	D029424
DB05752	D029424
DB05753	D012893
DB05754	D008107,D006505
DB05754	D007938
DB05754	D008223
DB05754	D008228
DB05755	D003876
DB05756	C536777,D002177
DB05756	D009181
DB05756	D012467
DB05757	D009798
DB05758	D011565
DB05758	D011565
DB05765	D055623
DB05766	D012559
DB05766	D011618
DB05767	C536315
DB05768	C536315
DB05769	D006949
DB05771	D011565
DB05771	D011565
DB05772	D001172
DB05773	D009362
DB05773	D002277
DB05775	D003924
DB05776	D008107,D006505
DB05777	D018805
DB05777	D018805
DB05777	D013927
DB05778	D012874
DB05778	D010900
DB05779	D008107,D006505
DB05785	D002277
DB05786	D001932
DB05786	D001943
DB05786	D016889
DB05786	D008113
DB05786	D008175
DB05786	D010051
DB05786	D010190
DB05786	D011471
DB05786	D012509
DB05787	D015179
DB05787	D008545
DB05787	D011471
DB05787	D011565
DB05787	D011565
DB05787	D001172
DB05789	D018290
DB05789	D002277
DB05790	D001249
DB05790	D015212
DB05791	D006470
DB05791	D045823
DB05792	D002277
DB05792	D011471
DB05793	D000163
DB05793	D000163
DB05793	D017088
DB05793	D015658
DB05794	D002318
DB05794	D006333
DB05794	D007246
DB05794	D016491
DB05796	D006333
DB05796	D006973
DB05797	D006967
DB05799	D018805
DB05799	D018805
DB05800	D008223
DB05800	D009101
DB05801	D001943
DB05801	D015179
DB05801	D007938
DB05801	D009190
DB05801	D011471
DB05801	D002277
DB05803	D008107,D006505
DB05804	D001249
DB05804	D002056
DB05804	D007239
DB05805	D001289
DB05806	D001932
DB05806	D008175
DB05806	D008545
DB05807	D015658
DB05808	D006528
DB05808	D008113
DB05808	D008545
DB05808	D009101
DB05809	D018290
DB05809	D002277
DB05810	D009203
DB05811	D006558
DB05812	C537243
DB05814	D007172
DB05814	D010300
DB05815	D011471
DB05817	D001932
DB05817	D002277
DB05817	D015179
DB05817	D007938
DB05817	D009190
DB05818	D001943
DB05818	D015179
DB05818	D008175
DB05819	D003922
DB05820	D020521
DB05820	D001930
DB05821	D001714
DB05821	D004827
DB05821	D008881
DB05821	D003027
DB05824	D008881
DB05824	D003027
DB05824	D010146
DB05825	D001168
DB05825	D001168
DB05825	D015212
DB05826	D007246
DB05827	D001932
DB05828	D011618
DB05828	D012559
DB05828	D011618
DB05829	D010024
DB05831	D002277
DB05832	D000544
DB05834	D006258
DB05835	D000740
DB05835	D002277
DB05836	D006558
DB05838	D053158
DB05838	D014549
DB05839	D017726
DB05839	D015658
DB05839	D007251
DB05839	D011014
DB05841	D001249
DB05842	D001943
DB05843	D002318
DB05843	D006973
DB05845	D012878
DB05845	D012874
DB05845	D010900
DB05846	D000544
DB05846	D010300
DB05846	D012164
DB05848	D001327
DB05848	D007249
DB05849	D001249
DB05849	D029424
DB05849	D029424
DB05851	D002292
DB05852	D008107
DB05854	D003924
DB05855	C536315
DB05858	D000152
DB05859	D008113
DB05860	D008107,D006505
DB05861	D011471
DB05863	D001327
DB05864	D008223
DB05864	D008228
DB05865	D003930
DB05865	D014823
DB05866	D006949
DB05867	D001943
DB05868	D008107,D006505
DB05869	D002056
DB05869	D007239
DB05869	D007249
DB05869	D015428
DB05869	D018805
DB05869	D018805
DB05870	D015179
DB05870	D010190
DB05871	D015658
DB05873	D014777
DB05874	D000690
DB05874	D000690
DB05875	D012128
DB05875	D012128
DB05875	D014777
DB05879	D001172
DB05881	D000544
DB05882	D010024
DB05883	D007676
DB05883	D010279
DB05884	D008107,D006505
DB05885	D004827
DB05888	D000544
DB05888	D000647
DB05889	D054198
DB05889	D054198
DB05890	D002277
DB05892	D010146
DB05894	D009765
DB05896	D008268
DB05897	D002277
DB05898	D000544
DB05899	D002277
DB05904	D008107,D006505
DB05905	D003248
DB05905	D005767
DB05905	D018589
DB05905	D043183
DB05905	D043183
DB05906	D015658
DB05911	D050197
DB05912	D009103
DB05915	D009136
DB05916	D002277
DB05918	D008268
DB05919	D014549
DB05920	D001932
DB05924	D010300
DB05928	D009101
DB05929	D001943
DB05929	D007680
DB05929	D007938
DB05929	D008545
DB05929	D009447
DB05929	D010051
DB05929	D011471
DB05930	D013921
DB05931	D002277
DB05931	D008268
DB05934	D002277
DB05934	D014652
DB05936	D001249
DB05938	D000544
DB05939	D050197
DB05941	D002277
DB05941	C000657245
DB05942	D008107,D006505
DB05943	D018805
DB05943	D018805
DB05944	D002277
DB05945	D000881
DB05945	D001424
DB05950	D010146
DB05956	D000544
DB05956	D010146
DB05956	D010300
DB05959	D002277
DB05961	D015658
DB05966	D001943
DB05967	D002277
DB05967	D008113
DB05968	D002277
DB05969	D002277
DB05969	D007938
DB05969	D008223
DB05969	D009101
DB05973	D005767
DB05973	D015212
DB05973	C536315
DB05974	D002277
DB05974	D006470
DB05974	D000860
DB05974	D012131
DB05974	D020521
DB05983	D008223
DB05983	D009101
DB05984	D008545
DB05990	D008105
DB05990	D005355
DB05990	C541083
DB05992	D002277
DB05993	D000544
DB05993	D009765
DB05993	D012559
DB05993	D011618
DB05996	D008545
DB06005	D002318
DB06005	D003324
DB06011	D003924
DB06014	D020388
DB06014	D020388
DB06016	D012559
DB06021	D002277
DB06039	D015658
DB06040	D002277
DB06042	D002277
DB06043	D012509
DB06043	D016114
DB06045	D001930
DB06049	D007938
DB06049	D009101
DB06050	D001281
DB06050	D013927
DB06058	D008107,D006505
DB06061	D002277
DB06063	D000172
DB06063	D002277
DB06064	D015428
DB06070	D002277
DB06071	D002277
DB06073	D000544
DB06075	D002277
DB06077	D012559
DB06080	D007938
DB06080	D009190
DB06081	D011697
DB06081	D001327
DB06081	D013927
DB06081	D013921
DB06081	D000743
DB06081	D007511
DB06081	D013927
DB06081	D054058
DB06082	D002277
DB06083	D011565
DB06083	D011565
DB06087	D001424
DB06089	D004827
DB06094	D002277
DB06096	D008881
DB06096	D003027
DB06097	D002277
DB06101	D002277
DB06103	D001327
DB06103	D011565
DB06103	D011565
DB06103	D014777
DB06106	D003704
DB06109	D012559
DB06109	D011618
DB06111	D003924
DB06112	D001249
DB06112	D003550
DB06112	D015658
DB06116	C536315
DB06117	D010279
DB06124	D009136
DB06127	D003924
DB06129	D002277
DB06129	D008175
DB06130	D008223
DB06130	D008228
DB06133	D000152
DB06133	D000505
DB06137	D002277
DB06138	D002277
DB06144	D012559
DB06149	D001424
DB06152	D001161
DB06152	D002561
DB06152	D016491
DB06152	D011928
DB06152	D013919
DB06152	D013924
DB06152	D016491
DB06152	D007752
DB06153	D008881
DB06154	D000787
DB06155	D003924
DB06156	D000544
DB06156	D010300
DB06156	D009765
DB06157	D006331
DB06159	D010190
DB06159	D007938
DB06159	D008545
DB06159	D010051
DB06159	D002277
DB06160	D001424
DB06161	D003424
DB06161	D009421
DB06161	D002318
DB06161	D007239
DB06162	D001249
DB06162	D007938
DB06163	D010190
DB06163	D013274
DB06163	D008175
DB06163	D015179
DB06166	D015658
DB06166	D000163
DB06166	D000163
DB06166	D017088
DB06168	191900
DB06168	D056587
DB06171	D001932
DB06174	D008223
DB06174	D008228
DB06174	D007938
DB06174	D002277
DB06174	D009101
DB06176	D016410
DB06176	D016410
DB06176	D016411
DB06176	D016411
DB06177	D010190
DB06177	D001943
DB06177	D015179
DB06177	D001932
DB06177	D008175
DB06177	D010051
DB06177	D012509
DB06178	D008175
DB06178	D007938
DB06179	D002277
DB06179	D009101
DB06179	D008113
DB06180	D008545
DB06181	D002292
DB06181	D008175
DB06182	D008223
DB06182	D008228
DB06182	D007938
DB06182	D008175
DB06182	D008545
DB06182	D010190
DB06184	D002277
DB06184	D007938
DB06185	D008223
DB06185	D008228
DB06185	D007938
DB06186	D015179
DB06186	D006528
DB06186	D002292
DB06187	D008107,D006505
DB06188	D001943
DB06188	D008175
DB06188	D002292
DB06188	D010051
DB06188	D006258
DB06190	D003924
DB06190	D043183
DB06190	D043183
DB06190	D014549
DB06191	D007938
DB06191	D009190
DB06192	D006258
DB06192	D001932
DB06192	D010190
DB06192	D008175
DB06192	D015179
DB06193	D008228
DB06193	D008228
DB06193	D006333
DB06193	D006333
DB06193	D015470
DB06193	D008224
DB06193	D001943
DB06193	D015451
DB06193	D009362
DB06194	D011470
DB06194	D014549
DB06194	D011469
DB06194	D007246
DB06195	D001943
DB06195	D008175
DB06195	D008223
DB06195	D009101
DB06195	D007938
DB06195	D002277
DB06196	D054179
DB06196	D054179
DB06196	D000799
DB06196	D008107
DB06196	D002056
DB06196	D007239
DB06197	D001249
DB06197	D011565
DB06197	D011565
DB06197	D003876
DB06197	D007249
DB06197	D029424
DB06197	D029424
DB06198	D015658
DB06199	D011471
DB06199	D002277
DB06200	D001145
DB06200	D001281
DB06201	C535500
DB06202	D015663
DB06202	D057068
DB06202	D001943
DB06203	D003924
DB06204	D001750
DB06204	D010146
DB06204	D003929
DB06207	D011470
DB06209	D064420
DB06209	D054058
DB06209	D000168
DB06209	D000789
DB06209	D020521
DB06209	D002546
DB06211	D059413
DB06211	D014552
DB06211	D011704
DB06212	D007010
DB06212	D006333
DB06212	D007177
DB06215	D018798
DB06215	D007676
DB06215	D007676
DB06216	D011618
DB06216	D012559
DB06216	D011618
DB06216	D001714
DB06216	D001714
DB06217	D001281
DB06218	D004827
DB06219	D013207
DB06224	D003424
DB06224	C536315
DB06225	D001249
DB06226	D011471
DB06226	D001943
DB06228	D054556
DB06228	D054556
DB06228	D052497
DB06228	D004617
DB06228	D001281
DB06228	D020246
DB06228	D011655
DB06228	D011655
DB06228	D002318
DB06228	D003324
DB06228	D058729
DB06229	D012559
DB06229	D011618
DB06230	D000437
DB06230	D012131
DB06231	D006331
DB06231	D009203
DB06233	D012509
DB06233	D002277
DB06233	D016889
DB06233	D011471
DB06234	D014777
DB06234	D017726
DB06234	D012164
DB06235	D008175
DB06235	D010051
DB06235	D011471
DB06236	D008107,D006505
DB06236	D015658
DB06237	D007172
DB06239	D018290
DB06239	D002277
DB06239	D014777
DB06239	C535483
DB06239	D002277
DB06240	D010051
DB06240	D008175
DB06240	D001943
DB06241	D001172
DB06243	C536013
DB06244	D003324
DB06244	D016491
DB06244	D010510
DB06244	D050723
DB06245	D009203
DB06246	D018880,D011125
DB06246	D008175
DB06246	D011471
DB06246	D001471
DB06247	D000544
DB06247	D000647
DB06247	D001321
DB06247	D003704
DB06247	D012559
DB06247	D011618
DB06247	D010900
DB06247	D001289
DB06247	D012893
DB06248	D001249
DB06248	D029424
DB06248	D029424
DB06248	D003550
DB06248	D001172
DB06249	D001943
DB06249	D010024
DB06249	D016889
DB06250	D011565
DB06250	D011565
DB06250	D006949
DB06250	D002277
DB06250	D009765
DB06251	D015212
DB06253	D003924
DB06253	D014652
DB06255	D009101
DB06255	D007938
DB06255	D002277
DB06256	D009203
DB06256	D000740
DB06256	D015428
DB06257	D006949
DB06257	D001327
DB06257	D008107,D006505
DB06258	D014947
DB06262	D007024
DB06262	D019578
DB06262	D028227
DB06262	D010300
DB06263	D008175
DB06264	D013119
DB06264	D013035
DB06264	D001416
DB06264	D009103
DB06266	D011470
DB06266	D011469
DB06266	D002277
DB06267	D007172
DB06267	D006973
DB06268	D006976
DB06268	D003240
DB06268	D006973
DB06268	D006333
DB06270	D006949
DB06271	D014652
DB06271	D013927
DB06271	D007383
DB06271	D001157
DB06271	D009203
DB06271	D003928
DB06271	D003929
DB06271	D004194
DB06273	D001172
DB06273	D013700
DB06273	D001171
DB06273	D013577,D000080424
DB06274	D010146
DB06276	D010190
DB06276	D008175
DB06276	D010051
DB06276	D010003
DB06280	D000740
DB06280	D000755
DB06280	D001249
DB06281	D016491
DB06281	D006949
DB06282	D012221
DB06282	D006967
DB06283	D010146
DB06285	D010024
DB06285	D057068
DB06287	D002292
DB06287	D002292
DB06287	D001943
DB06287	D008223
DB06287	D001172
DB06287	D009101
DB06288	D012559
DB06288	D011618
DB06288	D001714
DB06288	D001714
DB06290	D006526
DB06290	C562901
DB06292	D003924
DB06293	D013927
DB06293	D003324
DB06293	D014652
DB06294	D013927
DB06295	D012628
DB06295	D009181
DB06295	D012874
DB06295	D010900
DB06295	D014009
DB06297	D001172
DB06297	D007249
DB06297	D001327
DB06299	D008107
DB06302	D002277
DB06303	D007249
DB06306	D002277
DB06307	D002277
DB06309	D002277
DB06310	D014777
DB06311	D050197
DB06313	D002277
DB06314	D002277
DB06317	D009101
DB06318	D007938
DB06321	D001327
DB06323	D002921
DB06324	D008223
DB06324	D008228
DB06325	D008268
DB06325	D005128
DB06325	D007239
DB06326	D005767
DB06326	D001327
DB06326	D002446
DB06328	D002277
DB06333	D009765
DB06333	D003924
DB06334	D002277
DB06335	D003924
DB06336	C565627,D003967
DB06342	D008223
DB06342	D008228
DB06343	D049970
DB06345	D006973
DB06346	D007249
DB06347	D007938
DB06347	D009190
DB06347	D002277
DB06350	D002318
DB06350	D009203
DB06354	D010146
DB06354	D008881
DB06354	D003027
DB06355	D017202
DB06355	D002318
DB06356	D002277
DB06358	D001424
DB06358	D012874
DB06358	D010900
DB06358	D009765
DB06358	D008107
DB06358	D007674
DB06358	D011014
DB06360	D007938
DB06360	D009101
DB06360	D008223
DB06361	D011471
DB06362	D002277
DB06362	D008113
DB06362	D013274
DB06362	D007938
DB06365	D016410
DB06365	D009190
DB06365	D007938
DB06366	D009362
DB06366	D001943
DB06367	D010024
DB06368	D008107,D006505
DB06370	D008175
DB06371	D011565
DB06371	D011565
DB06371	D006086
DB06371	D008223
DB06371	D007938
DB06372	C563162,D006073
DB06374	D002526
DB06376	D012874
DB06376	D010900
DB06379	D009203
DB06379	D006331
DB06379	D001249
DB06393	D000690
DB06393	D000690
DB06393	D000544
DB06394	D000652
DB06394	D016491
DB06395	D009181
DB06395	D001424
DB06395	D012874
DB06395	D010900
DB06395	D014009
DB06397	D002561
DB06399	D001327
DB06399	D008180
DB06399	D001172
DB06399	D009101
DB06399	D008223
DB06399	D008228
DB06399	D007938
DB06400	D007680
DB06400	D008545
DB06400	D002292
DB06400	D008223
DB06400	D015179
DB06400	D001932
DB06401	D003027
DB06401	D015663
DB06402	D013207
DB06402	D018410
DB06402	D053717
DB06403	C536282,D000081029
DB06403	D010661
DB06403	D003240
DB06404	D000799
DB06404	D054179
DB06404	D054179
DB06405	D000686
DB06406	D013927
DB06406	D054556
DB06406	D020521
DB06406	D006331
DB06406	D001281
DB06408	D008107,D006505
DB06409	D010146
DB06410	D006962
DB06410	D007676
DB06410	D007676
DB06412	D000740
DB06412	D029502
DB06412	D055728
DB06412	D000741
DB06412	D026681
DB06413	D012893
DB06413	D020181
DB06413	D012559
DB06413	D011618
DB06413	D001714
DB06414	D007239
DB06415	D012127
DB06415	D012127
DB06419	D014406
DB06420	D001943
DB06420	D007938
DB06421	D015179
DB06421	D015212
DB06422	D005764
DB06422	D005764
DB06422	D018589
DB06423	D002277
DB06423	D008268
DB06423	D003930
DB06429	D012559
DB06429	D011618
DB06429	D043183
DB06429	D043183
DB06429	D029424
DB06429	D029424
DB06431	D001424
DB06433	D015179
DB06433	D008175
DB06433	D007938
DB06433	D013274
DB06434	D014456
DB06434	D015212
DB06435	D005767
DB06436	D015179
DB06436	D008175
DB06437	D018805
DB06437	D018805
DB06437	D011014
DB06439	D003550
DB06440	D009181
DB06440	D001228
DB06440	C536777,D002177
DB06440	D014009
DB06441	D009203
DB06441	D009203
DB06441	D013927
DB06441	C535658
DB06442	D016491
DB06444	D001930
DB06445	D002292
DB06445	D010190
DB06445	D008545
DB06445	D008175
DB06446	D008881
DB06446	D003027
DB06447	D018805
DB06447	D018805
DB06448	D007938
DB06448	D008175
DB06449	D007249
DB06449	D003424
DB06449	D001172
DB06451	D008175
DB06453	D001943
DB06453	D008175
DB06453	D010051
DB06454	D012559
DB06454	D011618
DB06454	D010300
DB06455	D015179
DB06455	D011471
DB06455	D012559
DB06455	D011618
DB06455	D011618
DB06455	D008175
DB06458	D004827
DB06458	D006816
DB06458	D010300
DB06460	D006333
DB06460	D029424
DB06460	D029424
DB06460	D011470
DB06461	D010051
DB06461	D008175
DB06461	D008268
DB06462	D008175
DB06462	D008545
DB06463	D011565
DB06463	D011565
DB06464	D001172
DB06465	D003704
DB06465	D000544
DB06465	D012559
DB06465	D011618
DB06465	D000647
DB06467	D008223
DB06467	D008228
DB06467	D007938
DB06469	D010190
DB06469	D011471
DB06469	D007938
DB06470	D020521
DB06471	D006333
DB06474	D002277
DB06474	D015179
DB06474	D008175
DB06475	D013921
DB06475	D008180
DB06475	D009103
DB06477	D010300
DB06478	D006258
DB06479	D000544
DB06480	D005767
DB06482	D010146
DB06485	D002277
DB06486	D001932
DB06486	D008223
DB06486	D008228
DB06486	D008175
DB06489	D010300
DB06492	D007674
DB06492	D001172
DB06494	D004715
DB06494	D007889
DB06495	D011565
DB06495	D011565
DB06495	D003424
DB06496	D015658
DB06497	D015658
DB06498	D008175
DB06499	D008107,D006505
DB06503	D003324
DB06504	D000544
DB06504	D003704
DB06506	D020521
DB06506	D002545
DB06508	D001249
DB06510	D003924
DB06511	D010024
DB06512	D001008
DB06515	D018856
DB06515	D014549
DB06518	D001172
DB06519	D003924
DB06521	D003924
DB06523	D008107,D006505
DB06525	D000544
DB06527	D020521
DB06527	D000544
DB06529	D001008
DB06530	D006558
DB06532	D011014
DB06532	D014352
DB06532	D008288
DB06532	D015658
DB06533	D003924
DB06534	D013921
DB06535	D010300
DB06536	D003924
DB06538	D001008
DB06543	D005128
DB06543	D007239
DB06543	D002277
DB06543	D001249
DB06545	D006086
DB06548	D009101
DB06548	D001943
DB06548	D010024
DB06548	D008175
DB06549	D001932
DB06550	D002277
DB06550	D006258
DB06552	D020246
DB06552	D003324
DB06552	D015179
DB06554	D012893
DB06554	D007319
DB06555	D001008
DB06556	D016491
DB06556	D007674
DB06557	D005901
DB06557	D002386
DB06558	D006333
DB06558	D008107
DB06558	D006331
DB06559	D009181
DB06560	D001249
DB06562	D007246
DB06568	D015658
DB06569	D009765
DB06573	D008175
DB06573	D011471
DB06575	D006562
DB06575	D014777
DB06576	D001172
DB06578	D008881
DB06578	D003027
DB06579	D007319
DB06579	D012893
DB06580	D008107,D006505
DB06581	D015658
DB06582	D043183
DB06582	D043183
DB06584	D001943
DB06584	D002292
DB06584	D011471
DB06584	D008175
DB06585	D010300
DB06586	D009765
DB06587	D018589
DB06587	D043183
DB06587	D043183
DB06588	D002277
DB06589	D002292
DB06589	D012509
DB06592	D008545
DB06592	D006528
DB06594	D009497
DB06595	D015470
DB06595	D015470
DB06595	D034721
DB06595	D019337
DB06595	D007946
DB06595	D009080
DB06597	D004715
DB06599	D002277
DB06600	D001424
DB06600	D011014
DB06602	D001249
DB06603	D009101
DB06604	D006973
DB06605	D020521
DB06605	D004617
DB06605	D001281
DB06605	D020246
DB06605	D011655
DB06605	D011655
DB06606	D003922
DB06607	D002286
DB06608	D016780
DB06608	D008288
DB06608	D008288
DB06609	D001281
DB06609	D002318
DB06609	D013927
DB06609	D054556
DB06610	D001424
DB06610	D012393
DB06611	D001172
DB06612	D011657
DB06616	D010677
DB06616	D015464
DB06616	D015464
DB06618	D020521
DB06619	D015658
DB06619	D000163
