drugbank_id	category	entrez_gene_id	source	target	edges
DB00078	target	2213	Compound::DB00078	Gene::2213	DRUGBANK::target::Compound:Gene
DB00078	target	9103	Compound::DB00078	Gene::9103	DRUGBANK::target::Compound:Gene
DB00078	target	931	Compound::DB00078	Gene::931	DRUGBANK::target::Compound:Gene
DB00081	target	2215	Compound::DB00081	Gene::2215	DRUGBANK::target::Compound:Gene
DB00081	target	715	Compound::DB00081	Gene::715	DRUGBANK::target::Compound:Gene
DB00081	target	712	Compound::DB00081	Gene::712	DRUGBANK::target::Compound:Gene
DB00081	target	713	Compound::DB00081	Gene::713	DRUGBANK::target::Compound:Gene
DB00081	target	714	Compound::DB00081	Gene::714	DRUGBANK::target::Compound:Gene
DB00081	target	2214	Compound::DB00081	Gene::2214	DRUGBANK::target::Compound:Gene
DB00081	target	2209	Compound::DB00081	Gene::2209	DRUGBANK::target::Compound:Gene
DB00081	target	2212	Compound::DB00081	Gene::2212	DRUGBANK::target::Compound:Gene
DB00081	target	2213	Compound::DB00081	Gene::2213	DRUGBANK::target::Compound:Gene
DB00081	target	9103	Compound::DB00081	Gene::9103	DRUGBANK::target::Compound:Gene
DB00081	target	931	Compound::DB00081	Gene::931	DRUGBANK::target::Compound:Gene
DB00082	enzyme	1576	Compound::DB00082	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00082	target	2690	Compound::DB00082	Gene::2690	DRUGBANK::target::Compound:Gene
DB00082	enzyme	1593	Compound::DB00082	Gene::1593	DRUGBANK::enzyme::Compound:Gene
DB00082	enzyme	2752	Compound::DB00082	Gene::2752	DRUGBANK::enzyme::Compound:Gene
DB00082	enzyme	1562	Compound::DB00082	Gene::1562	DRUGBANK::enzyme::Compound:Gene
DB00082	enzyme	590	Compound::DB00082	Gene::590	DRUGBANK::enzyme::Compound:Gene
DB00082	enzyme	1579	Compound::DB00082	Gene::1579	DRUGBANK::enzyme::Compound:Gene
DB00083	target	6616	Compound::DB00083	Gene::6616	DRUGBANK::target::Compound:Gene
DB00083	target	388	Compound::DB00083	Gene::388	DRUGBANK::target::Compound:Gene
DB00086	target	5340	Compound::DB00086	Gene::5340	DRUGBANK::target::Compound:Gene
DB00086	enzyme	5321	Compound::DB00086	Gene::5321	DRUGBANK::enzyme::Compound:Gene
DB00086	target	2149	Compound::DB00086	Gene::2149	DRUGBANK::target::Compound:Gene
DB00087	target	2215	Compound::DB00087	Gene::2215	DRUGBANK::target::Compound:Gene
DB00087	target	715	Compound::DB00087	Gene::715	DRUGBANK::target::Compound:Gene
DB00087	target	712	Compound::DB00087	Gene::712	DRUGBANK::target::Compound:Gene
DB00087	target	713	Compound::DB00087	Gene::713	DRUGBANK::target::Compound:Gene
DB00087	target	714	Compound::DB00087	Gene::714	DRUGBANK::target::Compound:Gene
DB00087	target	2214	Compound::DB00087	Gene::2214	DRUGBANK::target::Compound:Gene
DB00087	target	2209	Compound::DB00087	Gene::2209	DRUGBANK::target::Compound:Gene
DB00087	target	2212	Compound::DB00087	Gene::2212	DRUGBANK::target::Compound:Gene
DB00087	target	2213	Compound::DB00087	Gene::2213	DRUGBANK::target::Compound:Gene
DB00087	target	9103	Compound::DB00087	Gene::9103	DRUGBANK::target::Compound:Gene
DB00087	target	1043	Compound::DB00087	Gene::1043	DRUGBANK::target::Compound:Gene
DB00089	target	2346	Compound::DB00089	Gene::2346	DRUGBANK::target::Compound:Gene
DB00091	enzyme	1576	Compound::DB00091	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00091	enzyme	1565	Compound::DB00091	Gene::1565	DRUGBANK::enzyme::Compound:Gene
DB00091	transporter	5243	Compound::DB00091	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB00091	transporter	1244	Compound::DB00091	Gene::1244	DRUGBANK::transporter::Compound:Gene
DB00091	target	819	Compound::DB00091	Gene::819	DRUGBANK::target::Compound:Gene
DB00091	target	5535	Compound::DB00091	Gene::5535	DRUGBANK::target::Compound:Gene
DB00091	target	5478	Compound::DB00091	Gene::5478	DRUGBANK::target::Compound:Gene
DB00091	target	10105	Compound::DB00091	Gene::10105	DRUGBANK::target::Compound:Gene
DB00091	enzyme	1577	Compound::DB00091	Gene::1577	DRUGBANK::enzyme::Compound:Gene
DB00091	enzyme	1557	Compound::DB00091	Gene::1557	DRUGBANK::enzyme::Compound:Gene
DB00091	transporter	8647	Compound::DB00091	Gene::8647	DRUGBANK::transporter::Compound:Gene
DB00091	transporter	6555	Compound::DB00091	Gene::6555	DRUGBANK::transporter::Compound:Gene
DB00091	transporter	6554	Compound::DB00091	Gene::6554	DRUGBANK::transporter::Compound:Gene
DB00091	transporter	9356	Compound::DB00091	Gene::9356	DRUGBANK::transporter::Compound:Gene
DB00091	transporter	89845	Compound::DB00091	Gene::89845	DRUGBANK::transporter::Compound:Gene
DB00091	transporter	9429	Compound::DB00091	Gene::9429	DRUGBANK::transporter::Compound:Gene
DB00091	transporter	10599	Compound::DB00091	Gene::10599	DRUGBANK::transporter::Compound:Gene
DB00091	transporter	28234	Compound::DB00091	Gene::28234	DRUGBANK::transporter::Compound:Gene
DB00092	target	2215	Compound::DB00092	Gene::2215	DRUGBANK::target::Compound:Gene
DB00092	target	715	Compound::DB00092	Gene::715	DRUGBANK::target::Compound:Gene
DB00092	target	712	Compound::DB00092	Gene::712	DRUGBANK::target::Compound:Gene
DB00092	target	713	Compound::DB00092	Gene::713	DRUGBANK::target::Compound:Gene
DB00092	target	714	Compound::DB00092	Gene::714	DRUGBANK::target::Compound:Gene
DB00092	target	2214	Compound::DB00092	Gene::2214	DRUGBANK::target::Compound:Gene
DB00092	target	2209	Compound::DB00092	Gene::2209	DRUGBANK::target::Compound:Gene
DB00092	target	2212	Compound::DB00092	Gene::2212	DRUGBANK::target::Compound:Gene
DB00092	target	2213	Compound::DB00092	Gene::2213	DRUGBANK::target::Compound:Gene
DB00092	target	9103	Compound::DB00092	Gene::9103	DRUGBANK::target::Compound:Gene
DB00092	target	914	Compound::DB00092	Gene::914	DRUGBANK::target::Compound:Gene
DB00093	target	552	Compound::DB00093	Gene::552	DRUGBANK::target::Compound:Gene
DB00094	target	2492	Compound::DB00094	Gene::2492	DRUGBANK::target::Compound:Gene
DB00095	target	2215	Compound::DB00095	Gene::2215	DRUGBANK::target::Compound:Gene
DB00095	target	715	Compound::DB00095	Gene::715	DRUGBANK::target::Compound:Gene
DB00095	target	712	Compound::DB00095	Gene::712	DRUGBANK::target::Compound:Gene
DB00095	target	713	Compound::DB00095	Gene::713	DRUGBANK::target::Compound:Gene
DB00095	target	714	Compound::DB00095	Gene::714	DRUGBANK::target::Compound:Gene
DB00095	target	2214	Compound::DB00095	Gene::2214	DRUGBANK::target::Compound:Gene
DB00095	target	2209	Compound::DB00095	Gene::2209	DRUGBANK::target::Compound:Gene
DB00095	target	2212	Compound::DB00095	Gene::2212	DRUGBANK::target::Compound:Gene
DB00095	target	2213	Compound::DB00095	Gene::2213	DRUGBANK::target::Compound:Gene
DB00095	target	9103	Compound::DB00095	Gene::9103	DRUGBANK::target::Compound:Gene
DB00095	target	3683	Compound::DB00095	Gene::3683	DRUGBANK::target::Compound:Gene
DB00097	target	3973	Compound::DB00097	Gene::3973	DRUGBANK::target::Compound:Gene
DB00097	target	2492	Compound::DB00097	Gene::2492	DRUGBANK::target::Compound:Gene
DB00098	target	2213	Compound::DB00098	Gene::2213	DRUGBANK::target::Compound:Gene
DB00098	target	3690	Compound::DB00098	Gene::3690	DRUGBANK::target::Compound:Gene
DB00098	target	3683	Compound::DB00098	Gene::3683	DRUGBANK::target::Compound:Gene
DB00098	target	909	Compound::DB00098	Gene::909	DRUGBANK::target::Compound:Gene
DB00098	target	3140	Compound::DB00098	Gene::3140	DRUGBANK::target::Compound:Gene
DB00098	target	942	Compound::DB00098	Gene::942	DRUGBANK::target::Compound:Gene
DB00098	target	920	Compound::DB00098	Gene::920	DRUGBANK::target::Compound:Gene
DB00098	target	3688	Compound::DB00098	Gene::3688	DRUGBANK::target::Compound:Gene
DB00098	target	3685	Compound::DB00098	Gene::3685	DRUGBANK::target::Compound:Gene
DB00099	target	1441	Compound::DB00099	Gene::1441	DRUGBANK::target::Compound:Gene
DB00099	target	1991	Compound::DB00099	Gene::1991	DRUGBANK::target::Compound:Gene
DB00100	target	2147	Compound::DB00100	Gene::2147	DRUGBANK::target::Compound:Gene
DB00100	target	2159	Compound::DB00100	Gene::2159	DRUGBANK::target::Compound:Gene
DB00100	target	4035	Compound::DB00100	Gene::4035	DRUGBANK::target::Compound:Gene
DB00100	target	2677	Compound::DB00100	Gene::2677	DRUGBANK::target::Compound:Gene
DB00100	target	2155	Compound::DB00100	Gene::2155	DRUGBANK::target::Compound:Gene
DB00100	target	2157	Compound::DB00100	Gene::2157	DRUGBANK::target::Compound:Gene
DB00100	target	2160	Compound::DB00100	Gene::2160	DRUGBANK::target::Compound:Gene
DB00102	target	5159	Compound::DB00102	Gene::5159	DRUGBANK::target::Compound:Gene
DB00102	target	5156	Compound::DB00102	Gene::5156	DRUGBANK::target::Compound:Gene
DB00102	target	2	Compound::DB00102	Gene::2	DRUGBANK::target::Compound:Gene
DB00104	enzyme	4353	Compound::DB00104	Gene::4353	DRUGBANK::enzyme::Compound:Gene
DB00104	enzyme	1576	Compound::DB00104	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00104	target	6751	Compound::DB00104	Gene::6751	DRUGBANK::target::Compound:Gene
DB00104	target	6755	Compound::DB00104	Gene::6755	DRUGBANK::target::Compound:Gene
DB00104	target	6752	Compound::DB00104	Gene::6752	DRUGBANK::target::Compound:Gene
DB00105	target	3455	Compound::DB00105	Gene::3455	DRUGBANK::target::Compound:Gene
DB00105	target	3454	Compound::DB00105	Gene::3454	DRUGBANK::target::Compound:Gene
DB00105	enzyme	1544	Compound::DB00105	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB00106	target	2798	Compound::DB00106	Gene::2798	DRUGBANK::target::Compound:Gene
DB00107	target	5021	Compound::DB00107	Gene::5021	DRUGBANK::target::Compound:Gene
DB00107	target	5020	Compound::DB00107	Gene::5020	DRUGBANK::target::Compound:Gene
DB00107	enzyme	5550	Compound::DB00107	Gene::5550	DRUGBANK::enzyme::Compound:Gene
DB00108	target	2215	Compound::DB00108	Gene::2215	DRUGBANK::target::Compound:Gene
DB00108	target	715	Compound::DB00108	Gene::715	DRUGBANK::target::Compound:Gene
DB00108	target	712	Compound::DB00108	Gene::712	DRUGBANK::target::Compound:Gene
DB00108	target	713	Compound::DB00108	Gene::713	DRUGBANK::target::Compound:Gene
DB00108	target	714	Compound::DB00108	Gene::714	DRUGBANK::target::Compound:Gene
DB00108	target	2214	Compound::DB00108	Gene::2214	DRUGBANK::target::Compound:Gene
DB00108	target	2209	Compound::DB00108	Gene::2209	DRUGBANK::target::Compound:Gene
DB00108	target	2212	Compound::DB00108	Gene::2212	DRUGBANK::target::Compound:Gene
DB00108	target	2213	Compound::DB00108	Gene::2213	DRUGBANK::target::Compound:Gene
DB00108	target	9103	Compound::DB00108	Gene::9103	DRUGBANK::target::Compound:Gene
DB00108	target	3676	Compound::DB00108	Gene::3676	DRUGBANK::target::Compound:Gene
DB00108	target	3383	Compound::DB00108	Gene::3383	DRUGBANK::target::Compound:Gene
DB00109	enzyme	1571	Compound::DB00109	Gene::1571	DRUGBANK::enzyme::Compound:Gene
DB00109	enzyme	1557	Compound::DB00109	Gene::1557	DRUGBANK::enzyme::Compound:Gene
DB00110	target	2215	Compound::DB00110	Gene::2215	DRUGBANK::target::Compound:Gene
DB00110	target	715	Compound::DB00110	Gene::715	DRUGBANK::target::Compound:Gene
DB00110	target	712	Compound::DB00110	Gene::712	DRUGBANK::target::Compound:Gene
DB00110	target	713	Compound::DB00110	Gene::713	DRUGBANK::target::Compound:Gene
DB00110	target	714	Compound::DB00110	Gene::714	DRUGBANK::target::Compound:Gene
DB00110	target	2214	Compound::DB00110	Gene::2214	DRUGBANK::target::Compound:Gene
DB00110	target	2209	Compound::DB00110	Gene::2209	DRUGBANK::target::Compound:Gene
DB00110	target	2212	Compound::DB00110	Gene::2212	DRUGBANK::target::Compound:Gene
DB00110	target	2213	Compound::DB00110	Gene::2213	DRUGBANK::target::Compound:Gene
DB00110	target	9103	Compound::DB00110	Gene::9103	DRUGBANK::target::Compound:Gene
DB00111	target	2215	Compound::DB00111	Gene::2215	DRUGBANK::target::Compound:Gene
DB00111	target	715	Compound::DB00111	Gene::715	DRUGBANK::target::Compound:Gene
DB00111	target	712	Compound::DB00111	Gene::712	DRUGBANK::target::Compound:Gene
DB00111	target	713	Compound::DB00111	Gene::713	DRUGBANK::target::Compound:Gene
DB00111	target	714	Compound::DB00111	Gene::714	DRUGBANK::target::Compound:Gene
DB00111	target	2214	Compound::DB00111	Gene::2214	DRUGBANK::target::Compound:Gene
DB00111	target	2209	Compound::DB00111	Gene::2209	DRUGBANK::target::Compound:Gene
DB00111	target	2212	Compound::DB00111	Gene::2212	DRUGBANK::target::Compound:Gene
DB00111	target	2213	Compound::DB00111	Gene::2213	DRUGBANK::target::Compound:Gene
DB00111	target	9103	Compound::DB00111	Gene::9103	DRUGBANK::target::Compound:Gene
DB00111	target	3559	Compound::DB00111	Gene::3559	DRUGBANK::target::Compound:Gene
DB00111	target	3560	Compound::DB00111	Gene::3560	DRUGBANK::target::Compound:Gene
DB00112	target	7422	Compound::DB00112	Gene::7422	DRUGBANK::target::Compound:Gene
DB00113	target	634	Compound::DB00113	Gene::634	DRUGBANK::target::Compound:Gene
DB00114	target	64902	Compound::DB00114	Gene::64902	DRUGBANK::target::Compound:Gene
DB00114	target	2571	Compound::DB00114	Gene::2571	DRUGBANK::target::Compound:Gene
DB00114	target	102724560	Compound::DB00114	Gene::102724560	DRUGBANK::target::Compound:Gene
DB00114	target	875	Compound::DB00114	Gene::875	DRUGBANK::target::Compound:Gene
DB00114	target	8942	Compound::DB00114	Gene::8942	DRUGBANK::target::Compound:Gene
DB00114	target	6470	Compound::DB00114	Gene::6470	DRUGBANK::target::Compound:Gene
DB00114	target	9054	Compound::DB00114	Gene::9054	DRUGBANK::target::Compound:Gene
DB00114	target	2805	Compound::DB00114	Gene::2805	DRUGBANK::target::Compound:Gene
DB00114	target	4942	Compound::DB00114	Gene::4942	DRUGBANK::target::Compound:Gene
DB00114	target	4953	Compound::DB00114	Gene::4953	DRUGBANK::target::Compound:Gene
DB00114	target	51166	Compound::DB00114	Gene::51166	DRUGBANK::target::Compound:Gene
DB00114	target	18	Compound::DB00114	Gene::18	DRUGBANK::target::Compound:Gene
DB00114	target	55163	Compound::DB00114	Gene::55163	DRUGBANK::target::Compound:Gene
DB00114	target	8879	Compound::DB00114	Gene::8879	DRUGBANK::target::Compound:Gene
DB00114	target	6898	Compound::DB00114	Gene::6898	DRUGBANK::target::Compound:Gene
DB00114	target	883	Compound::DB00114	Gene::883	DRUGBANK::target::Compound:Gene
DB00114	target	79896	Compound::DB00114	Gene::79896	DRUGBANK::target::Compound:Gene
DB00114	target	5836	Compound::DB00114	Gene::5836	DRUGBANK::target::Compound:Gene
DB00114	target	9517	Compound::DB00114	Gene::9517	DRUGBANK::target::Compound:Gene
DB00114	target	51380	Compound::DB00114	Gene::51380	DRUGBANK::target::Compound:Gene
DB00114	target	3067	Compound::DB00114	Gene::3067	DRUGBANK::target::Compound:Gene
DB00114	target	113451	Compound::DB00114	Gene::113451	DRUGBANK::target::Compound:Gene
DB00114	target	10993	Compound::DB00114	Gene::10993	DRUGBANK::target::Compound:Gene
DB00114	target	23464	Compound::DB00114	Gene::23464	DRUGBANK::target::Compound:Gene
DB00114	target	2731	Compound::DB00114	Gene::2731	DRUGBANK::target::Compound:Gene
DB00114	target	2875	Compound::DB00114	Gene::2875	DRUGBANK::target::Compound:Gene
DB00114	target	29968	Compound::DB00114	Gene::29968	DRUGBANK::target::Compound:Gene
DB00114	target	211	Compound::DB00114	Gene::211	DRUGBANK::target::Compound:Gene
DB00114	target	189	Compound::DB00114	Gene::189	DRUGBANK::target::Compound:Gene
DB00114	target	57026	Compound::DB00114	Gene::57026	DRUGBANK::target::Compound:Gene
DB00114	target	10558	Compound::DB00114	Gene::10558	DRUGBANK::target::Compound:Gene
DB00114	target	1491	Compound::DB00114	Gene::1491	DRUGBANK::target::Compound:Gene
DB00114	target	586	Compound::DB00114	Gene::586	DRUGBANK::target::Compound:Gene
DB00114	target	587	Compound::DB00114	Gene::587	DRUGBANK::target::Compound:Gene
DB00114	target	11212	Compound::DB00114	Gene::11212	DRUGBANK::target::Compound:Gene
DB00114	target	10841	Compound::DB00114	Gene::10841	DRUGBANK::target::Compound:Gene
DB00114	target	2806	Compound::DB00114	Gene::2806	DRUGBANK::target::Compound:Gene
DB00114	target	5834	Compound::DB00114	Gene::5834	DRUGBANK::target::Compound:Gene
DB00114	target	5837	Compound::DB00114	Gene::5837	DRUGBANK::target::Compound:Gene
DB00114	target	1644	Compound::DB00114	Gene::1644	DRUGBANK::target::Compound:Gene
DB00114	target	51540	Compound::DB00114	Gene::51540	DRUGBANK::target::Compound:Gene
DB00114	target	211	Compound::DB00114	Gene::211	DRUGBANK::target::Compound:Gene
DB00114	target	2572	Compound::DB00114	Gene::2572	DRUGBANK::target::Compound:Gene
DB00114	target	102724985	Compound::DB00114	Gene::102724985	DRUGBANK::target::Compound:Gene
DB00114	target	23042	Compound::DB00114	Gene::23042	DRUGBANK::target::Compound:Gene
DB00114	target	56267	Compound::DB00114	Gene::56267	DRUGBANK::target::Compound:Gene
DB00114	target	339896	Compound::DB00114	Gene::339896	DRUGBANK::target::Compound:Gene
DB00114	target	51540	Compound::DB00114	Gene::51540	DRUGBANK::target::Compound:Gene
DB00114	target	285313	Compound::DB00114	Gene::285313	DRUGBANK::target::Compound:Gene
DB00114	target	85007	Compound::DB00114	Gene::85007	DRUGBANK::target::Compound:Gene
DB00114	target	2571	Compound::DB00114	Gene::2571	DRUGBANK::target::Compound:Gene
DB00114	target	6472	Compound::DB00114	Gene::6472	DRUGBANK::target::Compound:Gene
DB00114	target	212	Compound::DB00114	Gene::212	DRUGBANK::target::Compound:Gene
DB00114	target	84706	Compound::DB00114	Gene::84706	DRUGBANK::target::Compound:Gene
DB00114	target	55034	Compound::DB00114	Gene::55034	DRUGBANK::target::Compound:Gene
DB00114	target	113675	Compound::DB00114	Gene::113675	DRUGBANK::target::Compound:Gene
DB00114	target	63826	Compound::DB00114	Gene::63826	DRUGBANK::target::Compound:Gene
DB00114	target	51091	Compound::DB00114	Gene::51091	DRUGBANK::target::Compound:Gene
DB00114	target	55304	Compound::DB00114	Gene::55304	DRUGBANK::target::Compound:Gene
DB00115	transporter	4036	Compound::DB00115	Gene::4036	DRUGBANK::transporter::Compound:Gene
DB00115	target	4548	Compound::DB00115	Gene::4548	DRUGBANK::target::Compound:Gene
DB00115	target	4594	Compound::DB00115	Gene::4594	DRUGBANK::target::Compound:Gene
DB00115	target	4552	Compound::DB00115	Gene::4552	DRUGBANK::target::Compound:Gene
DB00115	target	166785	Compound::DB00115	Gene::166785	DRUGBANK::target::Compound:Gene
DB00115	target	25974	Compound::DB00115	Gene::25974	DRUGBANK::target::Compound:Gene
DB00115	target	4524	Compound::DB00115	Gene::4524	DRUGBANK::target::Compound:Gene
DB00115	enzyme	326625	Compound::DB00115	Gene::326625	DRUGBANK::enzyme::Compound:Gene
DB00115	enzyme	1253539	Compound::DB00115	Gene::1253539	DRUGBANK::enzyme::Compound:Gene
DB00115	transporter	81693	Compound::DB00115	Gene::81693	DRUGBANK::transporter::Compound:Gene
DB00115	transporter	6947	Compound::DB00115	Gene::6947	DRUGBANK::transporter::Compound:Gene
DB00115	transporter	6948	Compound::DB00115	Gene::6948	DRUGBANK::transporter::Compound:Gene
DB00115	transporter	2694	Compound::DB00115	Gene::2694	DRUGBANK::transporter::Compound:Gene
DB00115	transporter	8029	Compound::DB00115	Gene::8029	DRUGBANK::transporter::Compound:Gene
DB00115	transporter	4363	Compound::DB00115	Gene::4363	DRUGBANK::transporter::Compound:Gene
DB00116	transporter	1244	Compound::DB00116	Gene::1244	DRUGBANK::transporter::Compound:Gene
DB00116	target	6470	Compound::DB00116	Gene::6470	DRUGBANK::target::Compound:Gene
DB00116	target	10841	Compound::DB00116	Gene::10841	DRUGBANK::target::Compound:Gene
DB00116	target	6472	Compound::DB00116	Gene::6472	DRUGBANK::target::Compound:Gene
DB00116	target	4548	Compound::DB00116	Gene::4548	DRUGBANK::target::Compound:Gene
